timestamp,hour_step,type,sender_vpa,receiver_vpa,amount,device_id,location,ip_address,wallet_age_days,merchant_category,is_fraud,fraud_subtype
2026-01-01 02:00:00,2,BILL_PAYMENT,saanvi603@oksbi,merchant@paytm,3776.74,DEV-ANVZGZTE,Nagpur,32.62.232.121,988,Travel,0,
2026-01-01 02:00:00,2,BILL_PAYMENT,aditya202@okicici,merchant@paytm,3525.55,DEV-FUL6HZMZ,Ahmedabad,113.50.182.124,779,Travel,0,
2026-01-01 02:00:00,2,P2M_PAYMENT,navya776@okicici,merchant@paytm,207.91,DEV-PH9FE36E,Chennai,94.104.75.79,1017,Restaurant,0,
2026-01-01 02:00:00,2,P2P_TRANSFER,vivaan416@okhdfcbank,aarav423@paytm,23323.05,DEV-JVVF010A,Chandigarh,91.183.160.103,1074,N/A,0,
2026-01-01 02:00:00,2,P2P_TRANSFER,aryan686@okaxis,aarav251@oksbi,2641.12,DEV-FG5D907W,Ahmedabad,27.31.237.70,35,N/A,0,
2026-01-01 02:00:00,2,BILL_PAYMENT,riya563@ybl,merchant@paytm,3003.89,DEV-3WMFXTI0,Kolkata,111.177.101.1,762,Electronics,0,
2026-01-01 02:00:00,2,BILL_PAYMENT,ishaan155@oksbi,merchant@paytm,12161.68,DEV-UJ70GYVD,Surat,121.170.180.191,589,Government_Payment,0,
2026-01-01 02:00:00,2,RECHARGE,riya553@paytm,merchant@paytm,7070.7,DEV-F4X6VVWN,Delhi,83.84.225.62,1034,E-commerce,0,
2026-01-01 02:00:00,2,RECHARGE,ananya366@okhdfcbank,merchant@paytm,2146.96,DEV-ZUEJEP5K,Surat,104.146.179.37,1401,Government_Payment,0,
2026-01-01 02:00:00,2,P2M_PAYMENT,riya336@okaxis,merchant@paytm,2609.28,DEV-Z0Y2E4CL,Hyderabad,138.142.218.247,1272,Fuel,0,
2026-01-01 02:00:00,2,P2M_PAYMENT,navya577@okicici,merchant@paytm,1230.04,DEV-V0NOVGUX,Bengaluru,155.154.58.250,248,Grocery,0,
2026-01-01 02:00:00,2,BILL_PAYMENT,tanvi522@okicici,merchant@paytm,5738.92,DEV-MQADSBRM,Chandigarh,140.2.107.123,319,Government_Payment,0,
2026-01-01 02:00:00,2,P2P_TRANSFER,kabir781@paytm,isha687@okhdfcbank,3341.68,DEV-PU0T5665,Jaipur,168.67.67.10,152,N/A,0,
2026-01-01 02:00:00,2,P2M_PAYMENT,aditya187@paytm,merchant@paytm,10896.08,DEV-PB37JXTG,Mumbai,132.253.13.140,1453,E-commerce,0,
2026-01-01 02:00:00,2,RECHARGE,rohan50@ybl,merchant@paytm,13914.08,DEV-S0YESNZO,Delhi,174.157.103.117,332,E-commerce,0,
2026-01-01 02:00:00,2,P2P_TRANSFER,dev979@okaxis,kabir674@oksbi,3897.86,DEV-6YC73IEK,Surat,166.42.167.35,316,N/A,0,
2026-01-01 02:00:00,2,P2P_TRANSFER,ananya653@paytm,diya428@paytm,771.96,DEV-3EDPVGNY,Bhopal,84.29.44.91,496,N/A,0,
2026-01-01 02:00:00,2,P2M_PAYMENT,vivaan850@ybl,merchant@paytm,8980.35,DEV-PRCPKFDT,Chandigarh,188.183.56.55,199,Healthcare,0,
2026-01-01 02:00:00,2,P2P_TRANSFER,isha622@paytm,dev389@okaxis,943.57,DEV-GJS3ZA77,Mumbai,104.144.83.38,1378,N/A,0,
2026-01-01 02:00:00,2,RECHARGE,aryan118@paytm,merchant@paytm,1255.51,DEV-5XUCU7TA,Pune,126.81.34.113,1113,Grocery,0,
2026-01-01 02:00:00,2,QR_SCAN,aarav542@paytm,merchant@paytm,12875.95,DEV-0YAPIG8O,Jaipur,159.156.103.58,777,Restaurant,0,
2026-01-01 02:00:00,2,P2M_PAYMENT,ishaan394@okicici,merchant@paytm,4367.99,DEV-0JHSM6AG,Delhi,108.33.82.12,1306,Fuel,0,
2026-01-01 02:00:00,2,BILL_PAYMENT,aditya731@oksbi,merchant@paytm,850.82,DEV-QJHDDXCY,Kochi,73.144.119.24,238,Healthcare,0,
2026-01-01 02:00:00,2,COLLECT_REQUEST,navya189@paytm,aryan996@okaxis,200.1,DEV-37ASFXZ9,Surat,26.128.72.67,364,N/A,0,
2026-01-01 02:00:00,2,P2M_PAYMENT,isha437@okhdfcbank,merchant@paytm,2121.77,DEV-H87ZNUVN,Indore,57.92.235.186,1386,Utility_Bill,0,
2026-01-01 02:00:00,2,P2P_TRANSFER,aarav455@okaxis,riya741@paytm,1822.52,DEV-UPFKQWDV,Nagpur,73.135.42.122,1066,N/A,0,
2026-01-01 02:00:00,2,P2M_PAYMENT,rohan449@okaxis,merchant@paytm,249.01,DEV-79NYPQ9O,Indore,24.108.210.173,518,Restaurant,0,
2026-01-01 02:00:00,2,RECHARGE,aditya832@okaxis,merchant@paytm,3501.87,DEV-M0R9UDH4,Kochi,202.80.248.76,694,Healthcare,0,
2026-01-01 02:00:00,2,QR_SCAN,aarav635@ybl,merchant@paytm,373.0,DEV-7L9BGDYB,Bhopal,125.167.188.153,1402,E-commerce,0,
2026-01-01 02:00:00,2,RECHARGE,riya829@okaxis,merchant@paytm,412.45,DEV-0GCQ8X3L,Chandigarh,146.168.129.213,781,Healthcare,0,
2026-01-01 02:00:00,2,COLLECT_REQUEST,aryan735@oksbi,ishaan95@oksbi,1824.83,DEV-BXA2KWVT,Indore,183.49.69.28,885,N/A,0,
2026-01-01 02:00:00,2,BILL_PAYMENT,riya922@okicici,merchant@paytm,378.8,DEV-YYE5LLX2,Kolkata,199.174.195.39,31,E-commerce,0,
2026-01-01 02:00:00,2,RECHARGE,saanvi991@oksbi,merchant@paytm,1861.23,DEV-Q3JS9K9B,Patna,82.226.247.236,323,Electronics,0,
2026-01-01 02:00:00,2,P2P_TRANSFER,navya603@okhdfcbank,meera639@paytm,3438.61,DEV-4YSLCJNI,Kanpur,41.215.58.46,754,N/A,0,
2026-01-01 02:00:00,2,P2M_PAYMENT,ishaan863@paytm,merchant@paytm,376.53,DEV-TR8JS5Y6,Nagpur,21.93.121.240,583,Restaurant,0,
2026-01-01 02:00:00,2,COLLECT_REQUEST,dev929@okhdfcbank,navya357@okicici,8224.16,DEV-O5BNPAGB,Kochi,20.116.85.84,1466,N/A,0,
2026-01-01 02:00:00,2,RECHARGE,meera842@okaxis,merchant@paytm,6370.68,DEV-PWQ7F139,Hyderabad,180.165.58.246,1397,Electronics,0,
2026-01-01 02:00:00,2,P2P_TRANSFER,aryan828@paytm,saanvi952@okhdfcbank,346.94,DEV-SDX52DE0,Pune,99.10.240.36,113,N/A,0,
2026-01-01 02:00:00,2,RECHARGE,aarav902@okicici,merchant@paytm,6953.07,DEV-ZSEQGAN2,Kanpur,167.70.142.105,821,E-commerce,0,
2026-01-01 02:00:00,2,P2M_PAYMENT,riya99@oksbi,merchant@paytm,94.29,DEV-PF7J5OLV,Bengaluru,217.51.240.246,1182,Travel,0,
2026-01-01 02:00:00,2,P2M_PAYMENT,riya730@oksbi,merchant@paytm,20845.54,DEV-XD8J6BS7,Kanpur,84.166.90.159,693,Travel,0,
2026-01-01 02:00:00,2,RECHARGE,diya856@oksbi,merchant@paytm,1514.58,DEV-8D5Z8546,Patna,35.246.123.244,742,Fuel,0,
2026-01-01 02:00:00,2,P2M_PAYMENT,riya595@okaxis,merchant@paytm,478.08,DEV-CNK4OWD1,Lucknow,188.44.40.20,786,Healthcare,0,
2026-01-01 02:00:00,2,P2P_TRANSFER,aditya917@okicici,rohan244@okicici,16228.7,DEV-2TOH9K4C,Jaipur,72.207.101.108,682,N/A,0,
2026-01-01 02:00:00,2,QR_SCAN,kabir755@okhdfcbank,merchant@paytm,7886.16,DEV-QVJNPBM1,Mumbai,33.60.33.80,704,Grocery,0,
2026-01-01 02:00:00,2,P2P_TRANSFER,kabir173@okaxis,ananya350@okicici,3592.96,DEV-DTVLD008,Chennai,211.175.87.239,963,N/A,0,
2026-01-01 02:00:00,2,P2P_TRANSFER,navya792@paytm,kabir870@oksbi,1396.92,DEV-O764UGEB,Pune,17.212.0.105,1366,N/A,0,
2026-01-01 02:00:00,2,QR_SCAN,kabir65@paytm,merchant@paytm,2438.01,DEV-YCB0U2IM,Kolkata,145.216.10.220,1492,Fuel,0,
2026-01-01 02:00:00,2,RECHARGE,ishaan28@okaxis,merchant@paytm,804.61,DEV-EEBRLGTU,Surat,143.193.16.59,344,Government_Payment,0,
2026-01-01 02:00:00,2,QR_SCAN,aryan815@okicici,merchant@paytm,11014.18,DEV-XGSRMQ0M,Lucknow,200.167.156.19,239,Education,0,
2026-01-01 02:00:00,2,P2P_TRANSFER,navya894@oksbi,aryan981@paytm,16600.33,DEV-5U3VVBQE,Bhopal,79.216.181.232,1035,N/A,0,
2026-01-01 02:00:00,2,P2M_PAYMENT,navya747@okhdfcbank,merchant@paytm,656.1,DEV-XGZB3RIM,Chennai,167.198.245.167,1353,Grocery,0,
2026-01-01 02:00:00,2,RECHARGE,isha954@okaxis,merchant@paytm,728.82,DEV-VQCEDNIQ,Mumbai,175.236.167.178,668,Government_Payment,0,
2026-01-01 02:00:00,2,QR_SCAN,isha998@paytm,merchant@paytm,340.75,DEV-9J1S4P84,Patna,166.213.191.19,448,E-commerce,0,
2026-01-01 02:00:00,2,BILL_PAYMENT,saanvi577@okicici,merchant@paytm,473.04,DEV-TAQRFKIA,Pune,200.137.213.65,606,Fuel,0,
2026-01-01 02:00:00,2,P2M_PAYMENT,vivaan324@ybl,merchant@paytm,926.42,DEV-KSUV49HE,Chandigarh,94.198.113.14,1475,Fuel,0,
2026-01-01 02:00:00,2,BILL_PAYMENT,navya125@oksbi,merchant@paytm,19119.58,DEV-TVN7LCCJ,Pune,192.32.196.150,970,Fuel,0,
2026-01-01 03:00:00,3,P2P_TRANSFER,tanvi778@oksbi,aryan763@okhdfcbank,3465.9,DEV-LWT8QXVJ,Nagpur,193.117.128.245,523,N/A,0,
2026-01-01 03:00:00,3,COLLECT_REQUEST,aditya182@okaxis,dev43@okhdfcbank,41296.51,DEV-GZW4RDR8,Kanpur,118.99.226.238,80,N/A,0,
2026-01-01 03:00:00,3,QR_SCAN,ananya859@okicici,merchant@paytm,2999.46,DEV-RCAUM6CW,Chandigarh,132.138.242.72,349,Government_Payment,0,
2026-01-01 03:00:00,3,P2P_TRANSFER,saanvi225@okaxis,isha596@paytm,11880.56,DEV-CR2CL5T2,Nagpur,91.180.69.148,1370,N/A,0,
2026-01-01 03:00:00,3,COLLECT_REQUEST,meera274@okhdfcbank,ishaan669@okaxis,418.84,DEV-YXSXZ1HC,Kochi,209.155.169.214,891,N/A,0,
2026-01-01 03:00:00,3,QR_SCAN,tanvi173@okicici,merchant@paytm,1290.39,DEV-38YOUGE4,Kanpur,153.208.47.29,389,Healthcare,0,
2026-01-01 03:00:00,3,P2P_TRANSFER,kabir351@okicici,kabir162@okaxis,1146.68,DEV-903KLTD3,Jaipur,155.188.55.147,559,N/A,0,
2026-01-01 03:00:00,3,P2P_TRANSFER,saanvi703@okicici,aarav813@oksbi,2839.2,DEV-YQH05BG8,Chennai,49.198.255.180,697,N/A,0,
2026-01-01 03:00:00,3,P2M_PAYMENT,kabir453@oksbi,merchant@paytm,1250.61,DEV-2HFDWZJU,Bengaluru,64.250.4.202,665,E-commerce,0,
2026-01-01 03:00:00,3,P2M_PAYMENT,rohan182@okicici,merchant@paytm,225.13,DEV-YR49W5LS,Chandigarh,219.93.114.232,1358,Restaurant,0,
2026-01-01 03:00:00,3,P2M_PAYMENT,dev296@okaxis,merchant@paytm,2341.52,DEV-3MO20KZP,Patna,46.130.253.151,685,E-commerce,0,
2026-01-01 03:00:00,3,P2P_TRANSFER,navya861@okicici,aryan542@okaxis,55232.35,DEV-A7BVZQ8T,Indore,189.102.218.204,836,N/A,0,
2026-01-01 03:00:00,3,BILL_PAYMENT,tanvi10@paytm,merchant@paytm,5751.58,DEV-AY14ZQ2L,Lucknow,134.175.217.221,426,E-commerce,0,
2026-01-01 03:00:00,3,P2P_TRANSFER,diya63@paytm,navya182@okhdfcbank,508.04,DEV-6OWCZP88,Ahmedabad,18.52.83.239,9,N/A,0,
2026-01-01 03:00:00,3,BILL_PAYMENT,aditya614@oksbi,merchant@paytm,5616.69,DEV-6E3TFSK2,Delhi,46.36.107.167,645,Fuel,0,
2026-01-01 03:00:00,3,P2M_PAYMENT,ananya125@okaxis,merchant@paytm,11339.87,DEV-CZ823RHU,Jaipur,92.210.198.156,621,Government_Payment,0,
2026-01-01 03:00:00,3,COLLECT_REQUEST,rohan909@ybl,kabir486@ybl,516.58,DEV-ZQ6P4SRN,Delhi,205.126.6.57,344,N/A,0,
2026-01-01 03:00:00,3,QR_SCAN,navya756@oksbi,merchant@paytm,10173.62,DEV-M42YJGR1,Ahmedabad,173.74.197.63,199,E-commerce,0,
2026-01-01 03:00:00,3,P2P_TRANSFER,saanvi947@okhdfcbank,aarav246@ybl,708.65,DEV-FQJIT6F5,Pune,55.203.9.58,705,N/A,0,
2026-01-01 03:00:00,3,RECHARGE,ishaan51@okicici,merchant@paytm,562.57,DEV-0VK99JZC,Surat,27.62.198.253,584,Travel,0,
2026-01-01 03:00:00,3,P2P_TRANSFER,dev970@okicici,aryan80@okaxis,3855.59,DEV-D5KGF39W,Jaipur,142.238.139.220,997,N/A,0,
2026-01-01 03:00:00,3,BILL_PAYMENT,aditya923@okicici,merchant@paytm,30821.3,DEV-CT1ZHT4E,Mumbai,35.104.155.96,489,Education,0,
2026-01-01 03:00:00,3,P2M_PAYMENT,rohan115@paytm,merchant@paytm,649.57,DEV-UQIQMN2W,Lucknow,69.196.149.209,921,E-commerce,0,
2026-01-01 03:00:00,3,P2P_TRANSFER,meera876@okhdfcbank,aryan116@paytm,8690.67,DEV-K3ERVKDX,Delhi,163.147.94.157,1066,N/A,0,
2026-01-01 03:00:00,3,COLLECT_REQUEST,meera564@okhdfcbank,vivaan40@paytm,14181.79,DEV-C1EOXGQB,Kanpur,218.119.166.86,200,N/A,1,collect_request_scam
2026-01-01 03:00:00,3,P2P_TRANSFER,aditya703@oksbi,tanvi3@okicici,10655.09,DEV-BWO7BAL2,Kolkata,173.142.193.129,664,N/A,0,
2026-01-01 03:00:00,3,QR_SCAN,aarav251@okaxis,merchant@paytm,2203.14,DEV-WNJLVT7R,Mumbai,143.207.160.136,863,E-commerce,0,
2026-01-01 03:00:00,3,P2P_TRANSFER,tanvi282@okicici,diya707@okhdfcbank,19353.43,DEV-B68XC989,Kochi,125.11.58.237,1402,N/A,0,
2026-01-01 03:00:00,3,P2M_PAYMENT,dev661@okaxis,merchant@paytm,1855.71,DEV-T050WQB1,Pune,75.131.180.70,433,Fuel,0,
2026-01-01 03:00:00,3,P2P_TRANSFER,kabir413@okaxis,diya507@oksbi,1692.44,DEV-H5BEPNPL,Bengaluru,47.16.235.162,1101,N/A,0,
